Name,Skinport_URL,Steam_URL,Price,Currency,SalesThisWeek,7d_avg,24h_avg,GrowthRatio,BullishScore,LastUpdated
★ Shadow Daggers | Bright Water (Well-Worn),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Bright%20Water%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Bright%20Water%20%28Well-Worn%29,129.81,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Crimson Web (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Crimson%20Web%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Crimson%20Web%20%28Field-Tested%29,114.37,USD,5,118.92,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Crimson Web (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Crimson%20Web%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Crimson%20Web%20%28Minimal%20Wear%29,161.90,USD,2,157.07,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Crimson Web (Well-Worn),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Crimson%20Web%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Crimson%20Web%20%28Well-Worn%29,166.64,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Damascus Steel (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Damascus%20Steel%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Damascus%20Steel%20%28Battle-Scarred%29,101.20,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Damascus Steel (Factory New),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Damascus%20Steel%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Damascus%20Steel%20%28Factory%20New%29,139.48,USD,2,131.78,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Damascus Steel (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Damascus%20Steel%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Damascus%20Steel%20%28Minimal%20Wear%29,117.21,USD,2,107.21,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Damascus Steel (Well-Worn),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Damascus%20Steel%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Damascus%20Steel%20%28Well-Worn%29,96.98,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Doppler (Factory New),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Doppler%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Doppler%20%28Factory%20New%29,240.40,USD,2,455.01,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Doppler (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Doppler%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Doppler%20%28Minimal%20Wear%29,502.13,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Fade (Factory New),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Fade%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Fade%20%28Factory%20New%29,242.63,USD,5,238.97,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Forest DDPAT (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Forest%20DDPAT%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Forest%20DDPAT%20%28Battle-Scarred%29,87.18,USD,2,82.09,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Forest DDPAT (Factory New),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Forest%20DDPAT%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Forest%20DDPAT%20%28Factory%20New%29,170.04,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Forest DDPAT (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Forest%20DDPAT%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Forest%20DDPAT%20%28Field-Tested%29,106.76,USD,1,81.13,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Forest DDPAT (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Forest%20DDPAT%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Forest%20DDPAT%20%28Minimal%20Wear%29,105.54,USD,3,91.41,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Forest DDPAT (Well-Worn),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Forest%20DDPAT%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Forest%20DDPAT%20%28Well-Worn%29,92.35,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Freehand (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Freehand%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Freehand%20%28Field-Tested%29,116.25,USD,4,111.10,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Freehand (Well-Worn),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Freehand%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Freehand%20%28Well-Worn%29,116.10,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Gamma Doppler (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Gamma%20Doppler%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Gamma%20Doppler%20%28Minimal%20Wear%29,480.80,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Lore (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Lore%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Lore%20%28Battle-Scarred%29,121.37,USD,1,118.44,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Lore (Factory New),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Lore%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Lore%20%28Factory%20New%29,216.95,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Lore (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Lore%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Lore%20%28Minimal%20Wear%29,151.28,USD,5,145.49,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Night (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Night%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Night%20%28Battle-Scarred%29,98.73,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Night (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Night%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Night%20%28Minimal%20Wear%29,130.35,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Night (Well-Worn),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Night%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Night%20%28Well-Worn%29,96.92,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Safari Mesh (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Safari%20Mesh%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Safari%20Mesh%20%28Battle-Scarred%29,87.65,USD,1,72.03,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Safari Mesh (Factory New),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Safari%20Mesh%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Safari%20Mesh%20%28Factory%20New%29,177.10,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Safari Mesh (Well-Worn),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Safari%20Mesh%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Safari%20Mesh%20%28Well-Worn%29,111.14,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Scorched (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Scorched%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Scorched%20%28Battle-Scarred%29,87.95,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Scorched (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Scorched%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Scorched%20%28Field-Tested%29,88.80,USD,2,92.14,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Scorched (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Scorched%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Scorched%20%28Minimal%20Wear%29,99.73,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Slaughter (Factory New),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Slaughter%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Slaughter%20%28Factory%20New%29,209.83,USD,3,182.28,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Slaughter (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Slaughter%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Slaughter%20%28Minimal%20Wear%29,173.15,USD,2,170.48,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Stained (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Stained%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Stained%20%28Field-Tested%29,97.29,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Stained (Well-Worn),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Stained%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Stained%20%28Well-Worn%29,111.09,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Tiger Tooth (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Tiger%20Tooth%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Tiger%20Tooth%20%28Minimal%20Wear%29,199.35,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Ultraviolet (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Ultraviolet%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Ultraviolet%20%28Battle-Scarred%29,97.37,USD,1,91.81,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Ultraviolet (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Ultraviolet%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Ultraviolet%20%28Field-Tested%29,117.14,USD,3,113.68,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Ultraviolet (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Ultraviolet%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Ultraviolet%20%28Minimal%20Wear%29,128.21,USD,1,128.52,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Ultraviolet (Well-Worn),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Ultraviolet%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Ultraviolet%20%28Well-Worn%29,107.04,USD,2,104.90,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Urban Masked (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Urban%20Masked%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Urban%20Masked%20%28Battle-Scarred%29,92.83,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Urban Masked (Factory New),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Urban%20Masked%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Urban%20Masked%20%28Factory%20New%29,135.34,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Urban Masked (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Urban%20Masked%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Urban%20Masked%20%28Field-Tested%29,95.21,USD,1,81.62,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Urban Masked (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Urban%20Masked%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Urban%20Masked%20%28Minimal%20Wear%29,94.13,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Shadow Daggers | Urban Masked (Well-Worn),https://skinport.com/market?search=%E2%98%85%20Shadow%20Daggers%20%7C%20Urban%20Masked%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Urban%20Masked%20%28Well-Worn%29,94.34,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Blue Steel (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Blue%20Steel%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Blue%20Steel%20%28Battle-Scarred%29,422.17,USD,1,439.76,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Blue Steel (Factory New),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Blue%20Steel%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Blue%20Steel%20%28Factory%20New%29,775.46,USD,1,731.65,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Blue Steel (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Blue%20Steel%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Blue%20Steel%20%28Field-Tested%29,480.81,USD,1,485.37,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Blue Steel (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Blue%20Steel%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Blue%20Steel%20%28Minimal%20Wear%29,521.18,USD,1,657.26,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Boreal Forest (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Boreal%20Forest%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Boreal%20Forest%20%28Minimal%20Wear%29,269.64,USD,2,264.54,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Crimson Web (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Crimson%20Web%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Crimson%20Web%20%28Battle-Scarred%29,472.53,USD,1,440.11,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Crimson Web (Factory New),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Crimson%20Web%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Crimson%20Web%20%28Factory%20New%29,2219.57,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Crimson Web (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Crimson%20Web%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Crimson%20Web%20%28Minimal%20Wear%29,856.06,USD,1,862.56,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Crimson Web (Well-Worn),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Crimson%20Web%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Crimson%20Web%20%28Well-Worn%29,646.03,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Damascus Steel (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Damascus%20Steel%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Damascus%20Steel%20%28Minimal%20Wear%29,420.73,USD,3,416.11,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Doppler (Factory New),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Doppler%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Doppler%20%28Factory%20New%29,1289.97,USD,2,3694.01,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Doppler (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Doppler%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Doppler%20%28Minimal%20Wear%29,1679.02,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Fade (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Fade%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Fade%20%28Minimal%20Wear%29,1249.38,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Forest DDPAT (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Forest%20DDPAT%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Forest%20DDPAT%20%28Field-Tested%29,231.82,USD,7,212.96,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Night Stripe (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Night%20Stripe%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Night%20Stripe%20%28Battle-Scarred%29,271.13,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Night Stripe (Factory New),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Night%20Stripe%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Night%20Stripe%20%28Factory%20New%29,820.89,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Night Stripe (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Night%20Stripe%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Night%20Stripe%20%28Minimal%20Wear%29,333.96,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Night Stripe (Well-Worn),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Night%20Stripe%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Night%20Stripe%20%28Well-Worn%29,351.81,USD,1,293.18,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Safari Mesh (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Safari%20Mesh%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Safari%20Mesh%20%28Battle-Scarred%29,211.09,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Safari Mesh (Factory New),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Safari%20Mesh%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Safari%20Mesh%20%28Factory%20New%29,667.32,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Safari Mesh (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Safari%20Mesh%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Safari%20Mesh%20%28Minimal%20Wear%29,246.26,USD,2,212.22,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Safari Mesh (Well-Worn),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Safari%20Mesh%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Safari%20Mesh%20%28Well-Worn%29,217.07,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Scorched (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Scorched%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Scorched%20%28Battle-Scarred%29,257.99,USD,1,213.79,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Scorched (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Scorched%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Scorched%20%28Field-Tested%29,273.24,USD,5,266.71,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Scorched (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Scorched%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Scorched%20%28Minimal%20Wear%29,323.65,USD,3,271.52,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Scorched (Well-Worn),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Scorched%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Scorched%20%28Well-Worn%29,277.92,USD,1,204.30,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
